food_id,food_name,category,serving_size_g,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,water_g,cholesterol_mg,sodium_mg,potassium_mg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,zinc_mg,vitamin_a_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_b12_mcg,calorie_density,protein_ratio,carb_ratio,fat_ratio,high_protein,low_carb,high_fiber,low_fat,high_sodium,text,meal_type,cuisine,protein_density,fat_density,carb_density,energy_density,is_vegan,is_vegetarian,is_halal,search_text
167774,"Grapefruit juice, pink, raw",Fruits and Fruit Juices,247.0,163.0,0.5,9.2,0.1,0.0,0.0,90.0,0.0,1.0,162.0,9.0,0.2,12.0,15.0,0.05,22.0,38.0,0.0,0.0,0.66,0.0031,0.0564,0.0006,0,1,0,1,0,"Grapefruit juice, pink, raw Fruits and Fruit Juices",Snack,Unknown,0.0020242914979757085,0.00040485829959514174,0.03724696356275303,16.63265306122449,False,False,False,"Grapefruit juice, pink, raw Fruits and Fruit Juices Unknown"
2003595,"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",Fruits and Fruit Juices,100.0,39.830778,0.5703125,9.1021875,0.2669,0.0,7.116,89.84,0.0,1.031,128.3,8.879,0.01529,7.748,14.58,0.02739,0.0,24.14,0.0,0.0,0.398,0.0143,0.2285,0.0067,0,1,0,1,0,"Grapefruit juice, red, not fortified, not from concentrate, refrigerated Fruits and Fruit Juices",Snack,Unknown,0.005703125,0.0026690000000000004,0.09102187499999999,4.0073624162424295,False,False,False,"Grapefruit juice, red, not fortified, not from concentrate, refrigerated Fruits and Fruit Juices Unknown"
168189,"Grapefruit juice, white, bottled, unsweetened, OCEAN SPRAY",Fruits and Fruit Juices,251.0,153.0,0.54,7.51,0.64,0.6,7.69,91.0,0.0,2.0,142.0,15.0,0.08,9.0,17.0,0.05,2.0,31.1,0.0,0.0,0.61,0.0035,0.0491,0.0042,0,1,0,1,0,"Grapefruit juice, white, bottled, unsweetened, OCEAN SPRAY Fruits and Fruit Juices",Snack,Unknown,0.002151394422310757,0.002549800796812749,0.0299203187250996,17.606444188722666,False,False,False,"Grapefruit juice, white, bottled, unsweetened, OCEAN SPRAY Fruits and Fruit Juices Unknown"
325287,"Grapefruit juice, white, canned or bottled, unsweetened",Fruits and Fruit Juices,257.0,157.0,0.55,7.59,0.7,0.2,7.72,90.9,0.0,1.0,141.0,16.0,0.07,9.6,17.0,0.04,0.0,39.4,0.0,0.0,0.611,0.0035,0.0483,0.0045,0,1,0,1,0,"Grapefruit juice, white, canned or bottled, unsweetened Fruits and Fruit Juices",Snack,Unknown,0.0021400778210116734,0.002723735408560311,0.029533073929961087,17.760180995475114,False,False,False,"Grapefruit juice, white, canned or bottled, unsweetened Fruits and Fruit Juices Unknown"
174679,"Grapefruit juice, white, canned, sweetened",Fruits and Fruit Juices,250.0,192.0,0.58,11.13,0.09,0.1,11.03,87.38,0.0,2.0,162.0,8.0,0.36,10.0,11.0,0.06,0.0,26.9,0.0,0.0,0.768,0.003,0.058,0.0005,0,1,0,1,0,"Grapefruit juice, white, canned, sweetened Fruits and Fruit Juices",Snack,Unknown,0.00232,0.00035999999999999997,0.044520000000000004,16.271186440677965,False,False,False,"Grapefruit juice, white, canned, sweetened Fruits and Fruit Juices Unknown"
174681,"Grapefruit juice, white, frozen concentrate, unsweetened, diluted with 3 volume water",Fruits and Fruit Juices,247.0,41.0,0.55,9.73,0.13,0.1,9.63,89.3,0.0,1.0,136.0,8.0,0.14,11.0,14.0,0.05,0.0,33.7,0.0,0.0,0.166,0.0134,0.2373,0.0032,0,1,0,1,0,"Grapefruit juice, white, frozen concentrate, unsweetened, diluted with 3 volume water Fruits and Fruit Juices",Snack,Unknown,0.0022267206477732796,0.0005263157894736842,0.03939271255060729,3.9385206532180588,False,False,False,"Grapefruit juice, white, frozen concentrate, unsweetened, diluted with 3 volume water Fruits and Fruit Juices Unknown"
174680,"Grapefruit juice, white, frozen concentrate, unsweetened, undiluted",Fruits and Fruit Juices,207.0,611.0,1.97,34.56,0.48,0.4,34.16,62.0,0.0,3.0,484.0,27.0,0.49,38.0,49.0,0.18,2.0,119.8,0.0,0.0,2.952,0.0032,0.0566,0.0008,0,0,0,1,0,"Grapefruit juice, white, frozen concentrate, unsweetened, undiluted Fruits and Fruit Juices",Snack,Unknown,0.009516908212560387,0.002318840579710145,0.16695652173913045,16.5090516076736,False,False,False,"Grapefruit juice, white, frozen concentrate, unsweetened, undiluted Fruits and Fruit Juices Unknown"
173039,"Grapefruit juice, white, raw",Fruits and Fruit Juices,247.0,163.0,0.5,9.2,0.1,0.1,9.1,90.0,0.0,1.0,162.0,9.0,0.2,12.0,15.0,0.05,1.0,38.0,0.0,0.0,0.66,0.0031,0.0564,0.0006,0,1,0,1,0,"Grapefruit juice, white, raw Fruits and Fruit Juices",Snack,Unknown,0.0020242914979757085,0.00040485829959514174,0.03724696356275303,16.63265306122449,False,False,False,"Grapefruit juice, white, raw Fruits and Fruit Juices Unknown"
2758977,"Grapefruit, raw",Fruits and Fruit Juices,100.0,0.0,0.0,0.0,0.0,0.6525,7.983,87.1,0.0,0.0,155.9,21.36,0.0,9.58,20.11,0.0292,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,"Grapefruit, raw Fruits and Fruit Juices",Snack,Unknown,0.0,0.0,0.0,0.0,False,False,False,"Grapefruit, raw Fruits and Fruit Juices Unknown"
173033,"Grapefruit, raw, pink and red and white, all areas",Fruits and Fruit Juices,230.0,32.0,0.63,8.08,0.1,1.1,6.98,90.89,0.0,0.0,139.0,12.0,0.09,8.0,8.0,0.07,46.0,34.4,0.0,0.0,0.139,0.0197,0.2525,0.0031,0,1,0,1,0,"Grapefruit, raw, pink and red and white, all areas Fruits and Fruit Juices",Snack,Unknown,0.0027391304347826086,0.0004347826086956522,0.035130434782608695,3.6322360953461974,False,False,False,"Grapefruit, raw, pink and red and white, all areas Fruits and Fruit Juices Unknown"
174674,"Grapefruit, raw, pink and red, California and Arizona",Fruits and Fruit Juices,230.0,155.0,0.5,9.69,0.1,0.0,0.0,89.31,0.0,1.0,147.0,11.0,0.08,9.0,12.0,0.07,13.0,38.1,0.0,0.0,0.674,0.0032,0.0625,0.0006,0,1,0,1,0,"Grapefruit, raw, pink and red, California and Arizona Fruits and Fruit Juices",Snack,Unknown,0.002173913043478261,0.0004347826086956522,0.042130434782608694,15.063168124392616,False,False,False,"Grapefruit, raw, pink and red, California and Arizona Fruits and Fruit Juices Unknown"
174675,"Grapefruit, raw, pink and red, Florida",Fruits and Fruit Juices,230.0,126.0,0.55,7.5,0.1,1.1,0.0,91.56,0.0,0.0,127.0,15.0,0.12,8.0,9.0,0.07,13.0,37.0,0.0,0.0,0.548,0.0044,0.0595,0.0008,0,1,0,1,0,"Grapefruit, raw, pink and red, Florida Fruits and Fruit Juices",Snack,Unknown,0.0023913043478260873,0.0004347826086956522,0.03260869565217391,15.460122699386503,False,False,False,"Grapefruit, raw, pink and red, Florida Fruits and Fruit Juices Unknown"
174673,"Grapefruit, raw, pink and red, all areas",Fruits and Fruit Juices,230.0,42.0,0.77,10.66,0.14,1.6,6.89,88.06,0.0,0.0,135.0,22.0,0.08,9.0,18.0,0.07,58.0,31.2,0.0,0.0,0.183,0.0183,0.2538,0.0033,0,1,0,1,0,"Grapefruit, raw, pink and red, all areas Fruits and Fruit Juices",Snack,Unknown,0.0033478260869565218,0.0006086956521739131,0.04634782608695652,3.630077787381158,False,False,False,"Grapefruit, raw, pink and red, all areas Fruits and Fruit Juices Unknown"
174677,"Grapefruit, raw, white, California",Fruits and Fruit Juices,230.0,155.0,0.88,9.09,0.1,0.0,0.0,89.58,0.0,0.0,143.0,12.0,0.08,9.0,12.0,0.07,0.0,33.3,0.0,0.0,0.674,0.0057,0.0586,0.0006,0,1,0,1,0,"Grapefruit, raw, white, California Fruits and Fruit Juices",Snack,Unknown,0.0038260869565217392,0.0004347826086956522,0.03952173913043478,15.392254220456802,False,False,False,"Grapefruit, raw, white, California Fruits and Fruit Juices Unknown"
173034,"Grapefruit, raw, white, Florida",Fruits and Fruit Juices,230.0,134.0,0.63,8.19,0.1,0.0,0.0,90.76,0.0,0.0,150.0,15.0,0.05,9.0,7.0,0.07,0.0,37.0,0.0,0.0,0.583,0.0047,0.0611,0.0007,0,1,0,1,0,"Grapefruit, raw, white, Florida Fruits and Fruit Juices",Snack,Unknown,0.0027391304347826086,0.0004347826086956522,0.03560869565217391,15.022421524663677,False,False,False,"Grapefruit, raw, white, Florida Fruits and Fruit Juices Unknown"
174676,"Grapefruit, raw, white, all areas",Fruits and Fruit Juices,230.0,33.0,0.69,8.41,0.1,1.1,7.31,90.48,0.0,0.0,148.0,12.0,0.06,9.0,8.0,0.07,2.0,33.3,0.0,0.0,0.143,0.0209,0.2548,0.003,0,1,0,1,0,"Grapefruit, raw, white, all areas Fruits and Fruit Juices",Snack,Unknown,0.0029999999999999996,0.0004347826086956522,0.03656521739130435,3.586956521739131,False,False,False,"Grapefruit, raw, white, all areas Fruits and Fruit Juices Unknown"
173036,"Grapefruit, sections, canned, juice pack, solids and liquids",Fruits and Fruit Juices,249.0,37.0,0.7,9.21,0.09,0.4,8.8,89.67,0.0,7.0,169.0,15.0,0.21,11.0,12.0,0.08,0.0,33.9,0.0,0.0,0.149,0.0189,0.2489,0.0024,0,1,0,1,0,"Grapefruit, sections, canned, juice pack, solids and liquids Fruits and Fruit Juices",Snack,Unknown,0.0028112449799196785,0.00036144578313253013,0.03698795180722892,3.7,False,False,False,"Grapefruit, sections, canned, juice pack, solids and liquids Fruits and Fruit Juices Unknown"
173037,"Grapefruit, sections, canned, light syrup pack, solids and liquids",Fruits and Fruit Juices,254.0,60.0,0.56,15.44,0.1,0.4,15.04,83.59,0.0,2.0,129.0,14.0,0.4,10.0,10.0,0.08,0.0,21.3,0.0,0.0,0.236,0.0093,0.2573,0.0017,0,0,0,1,0,"Grapefruit, sections, canned, light syrup pack, solids and liquids Fruits and Fruit Juices",Snack,Unknown,0.002204724409448819,0.00039370078740157485,0.06078740157480315,3.726708074534161,False,False,False,"Grapefruit, sections, canned, light syrup pack, solids and liquids Fruits and Fruit Juices Unknown"
173035,"Grapefruit, sections, canned, water pack, solids and liquids",Fruits and Fruit Juices,244.0,36.0,0.58,9.15,0.1,0.4,8.75,89.85,0.0,2.0,132.0,15.0,0.41,10.0,10.0,0.09,0.0,21.8,0.0,0.0,0.148,0.0161,0.2542,0.0028,0,1,0,1,0,"Grapefruit, sections, canned, water pack, solids and liquids Fruits and Fruit Juices",Snack,Unknown,0.0023770491803278685,0.0004098360655737705,0.0375,3.6622583926754833,False,False,False,"Grapefruit, sections, canned, water pack, solids and liquids Fruits and Fruit Juices Unknown"
174682,"Grapes, american type (slip skin), raw",Fruits and Fruit Juices,92.0,67.0,0.63,17.15,0.35,0.9,16.25,81.3,0.0,2.0,191.0,14.0,0.29,5.0,10.0,0.04,5.0,4.0,0.0,0.0,0.728,0.0094,0.256,0.0052,0,0,0,1,0,"Grapes, american type (slip skin), raw Fruits and Fruit Juices",Snack,Unknown,0.006847826086956521,0.0038043478260869562,0.18641304347826085,3.695532266960839,False,False,False,"Grapes, american type (slip skin), raw Fruits and Fruit Juices Unknown"
174685,"Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids",Fruits and Fruit Juices,256.0,319.0,0.48,19.65,0.1,0.6,19.05,79.53,0.0,5.0,103.0,10.0,0.94,6.0,17.0,0.05,3.0,1.0,0.0,0.0,1.246,0.0015,0.0616,0.0003,0,0,0,1,0,"Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids Fruits and Fruit Juices",Snack,Unknown,0.001875,0.000390625,0.0767578125,15.768660405338606,False,False,False,"Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids Fruits and Fruit Juices Unknown"
174684,"Grapes, canned, thompson seedless, water pack, solids and liquids",Fruits and Fruit Juices,245.0,40.0,0.5,10.3,0.11,0.6,9.7,88.84,0.0,6.0,107.0,10.0,0.98,6.0,18.0,0.05,2.0,1.0,0.0,0.0,0.163,0.0125,0.2575,0.0028,0,1,0,1,0,"Grapes, canned, thompson seedless, water pack, solids and liquids Fruits and Fruit Juices",Snack,Unknown,0.0020408163265306124,0.0004489795918367347,0.04204081632653062,3.666361136571952,False,False,False,"Grapes, canned, thompson seedless, water pack, solids and liquids Fruits and Fruit Juices Unknown"
2346413,"Grapes, green, seedless, raw",Fruits and Fruit Juices,100.0,71.939325,0.89875,18.60375,0.2325,0.0,16.133,79.88,0.0,3.171,218.1,9.897,0.1991,7.118,21.98,0.02674,0.0,3.017,0.0,0.0,0.719,0.0125,0.2586,0.0032,0,0,0,1,0,"Grapes, green, seedless, raw Fruits and Fruit Juices",Snack,Unknown,0.0089875,0.0023250000000000002,0.18603750000000002,3.645266024828983,False,False,False,"Grapes, green, seedless, raw Fruits and Fruit Juices Unknown"
173040,"Grapes, muscadine, raw",Fruits and Fruit Juices,6.0,238.0,0.81,13.93,0.47,3.9,0.0,84.29,0.0,1.0,203.0,37.0,0.26,14.0,24.0,0.11,3.0,6.5,0.0,0.0,39.667,0.0034,0.0585,0.002,0,1,0,1,0,"Grapes, muscadine, raw Fruits and Fruit Juices",Snack,Unknown,0.135,0.07833333333333332,2.3216666666666668,15.647600262984877,False,False,False,"Grapes, muscadine, raw Fruits and Fruit Juices Unknown"
174683,"Grapes, red or green (European type, such as Thompson seedless), raw",Fruits and Fruit Juices,151.0,69.0,0.72,18.1,0.16,0.9,15.48,80.54,0.0,2.0,191.0,10.0,0.36,7.0,20.0,0.07,3.0,3.2,0.0,0.0,0.457,0.0104,0.2623,0.0023,0,0,0,1,0,"Grapes, red or green (European type, such as Thompson seedless), raw Fruits and Fruit Juices",Snack,Unknown,0.004768211920529801,0.0010596026490066225,0.11986754966887418,3.6354056902002108,False,False,False,"Grapes, red or green (European type, such as Thompson seedless), raw Fruits and Fruit Juices Unknown"
2346412,"Grapes, red, seedless, raw",Fruits and Fruit Juices,100.0,77.151876,0.914375,20.196825,0.1638,0.0,17.341,78.19,0.0,6.999,229.4,10.17,0.1615,8.556,24.86,0.03603,0.0,3.308,0.0,0.0,0.772,0.0119,0.2618,0.0021,0,0,0,1,0,"Grapes, red, seedless, raw Fruits and Fruit Juices",Snack,Unknown,0.00914375,0.001638,0.20196825000000002,3.6264101527614576,False,False,False,"Grapes, red, seedless, raw Fruits and Fruit Juices Unknown"
171600,"Gravy, CAMPBELL'S, chicken","Soups, Sauces, and Gravies",273.0,51.0,0.79,5.87,2.73,0.0,0.94,89.39,6.0,424.0,55.0,12.0,0.12,3.0,15.0,0.09,0.0,0.0,0.0,0.0,0.187,0.0155,0.1151,0.0535,0,1,0,1,0,"Gravy, CAMPBELL'S, chicken Soups, Sauces, and Gravies",Snack,Unknown,0.002893772893772894,0.01,0.021501831501831502,5.431309904153355,False,False,False,"Gravy, CAMPBELL'S, chicken Soups, Sauces, and Gravies Unknown"
174072,"Gravy, HEINZ Home Style, classic chicken","Soups, Sauces, and Gravies",324.0,46.0,0.67,5.01,2.57,0.0,0.0,90.73,4.0,372.0,35.0,10.0,0.07,3.0,22.0,0.08,0.0,0.0,0.0,0.0,0.142,0.0146,0.1089,0.0559,0,1,0,1,0,"Gravy, HEINZ Home Style, classic chicken Soups, Sauces, and Gravies",Snack,Unknown,0.002067901234567901,0.007932098765432098,0.015462962962962963,5.575757575757576,False,False,False,"Gravy, HEINZ Home Style, classic chicken Soups, Sauces, and Gravies Unknown"
171599,"Gravy, HEINZ Home Style, savory beef","Soups, Sauces, and Gravies",57.0,165.0,1.09,6.24,1.13,0.7,0.52,89.97,2.0,587.0,22.0,6.0,0.13,3.0,10.0,0.15,0.0,0.0,0.0,0.09,2.895,0.0066,0.0378,0.0068,0,1,0,1,0,"Gravy, HEINZ Home Style, savory beef Soups, Sauces, and Gravies",Dinner,Unknown,0.01912280701754386,0.01982456140350877,0.10947368421052632,19.503546099290777,False,False,False,"Gravy, HEINZ Home Style, savory beef Soups, Sauces, and Gravies Unknown"
171168,"Gravy, au jus, canned","Soups, Sauces, and Gravies",298.0,67.0,1.2,2.5,0.2,0.0,0.0,94.5,0.0,478.0,81.0,4.0,0.6,2.0,30.0,1.0,0.0,1.0,0.0,0.1,0.225,0.0179,0.0373,0.003,0,1,0,1,0,"Gravy, au jus, canned Soups, Sauces, and Gravies",Snack,Unknown,0.004026845637583892,0.0006711409395973155,0.008389261744966443,17.17948717948718,False,False,False,"Gravy, au jus, canned Soups, Sauces, and Gravies Unknown"
171169,"Gravy, au jus, dry","Soups, Sauces, and Gravies",3.0,313.0,9.2,47.49,9.63,0.0,0.0,2.74,4.0,11588.0,279.0,140.0,9.3,56.0,153.0,0.7,0.0,1.0,0.0,0.32,104.333,0.0294,0.1517,0.0308,0,0,0,0,1,"Gravy, au jus, dry Soups, Sauces, and Gravies",Lunch,Unknown,3.0666666666666664,3.2100000000000004,15.83,4.719541616405308,False,False,False,"Gravy, au jus, dry Soups, Sauces, and Gravies Unknown"
171564,"Gravy, beef, canned, ready-to-serve","Soups, Sauces, and Gravies",291.0,53.0,3.75,4.81,2.36,0.4,0.21,87.48,3.0,633.0,81.0,6.0,0.7,2.0,30.0,1.0,1.0,0.0,0.0,0.1,0.182,0.0708,0.0908,0.0445,0,1,0,1,1,"Gravy, beef, canned, ready-to-serve Soups, Sauces, and Gravies",Dinner,Unknown,0.01288659793814433,0.008109965635738832,0.016529209621993127,4.853479853479854,False,False,False,"Gravy, beef, canned, ready-to-serve Soups, Sauces, and Gravies Unknown"
171588,"Gravy, brown instant, dry","Soups, Sauces, and Gravies",454.0,380.0,8.53,59.78,11.85,3.2,9.23,5.51,12.0,5053.0,367.0,116.0,7.4,32.0,212.0,0.96,0.0,1.9,0.0,0.33,0.837,0.0224,0.1573,0.0312,0,0,0,0,1,"Gravy, brown instant, dry Soups, Sauces, and Gravies",Lunch,Unknown,0.018788546255506605,0.026101321585903083,0.1316740088105727,4.740518962075848,False,False,False,"Gravy, brown instant, dry Soups, Sauces, and Gravies Unknown"
171565,"Gravy, brown, dry","Soups, Sauces, and Gravies",6.0,1536.0,10.74,59.38,9.61,2.0,0.0,5.0,3.0,4843.0,262.0,132.0,1.72,34.0,203.0,1.11,8.0,0.3,0.0,0.7,256.0,0.007,0.0387,0.0063,0,0,0,0,1,"Gravy, brown, dry Soups, Sauces, and Gravies",Lunch,Unknown,1.79,1.6016666666666666,9.896666666666667,19.265019440612065,False,False,False,"Gravy, brown, dry Soups, Sauces, and Gravies Unknown"
171566,"Gravy, chicken, canned or bottled, ready-to-serve","Soups, Sauces, and Gravies",324.0,199.0,0.71,5.29,2.62,0.1,0.3,90.3,5.0,389.0,42.0,10.0,0.09,3.0,20.0,0.08,1.0,0.0,0.0,0.0,0.614,0.0036,0.0266,0.0132,0,1,0,1,0,"Gravy, chicken, canned or bottled, ready-to-serve Soups, Sauces, and Gravies",Lunch,Unknown,0.002191358024691358,0.00808641975308642,0.01632716049382716,23.085846867749417,False,False,False,"Gravy, chicken, canned or bottled, ready-to-serve Soups, Sauces, and Gravies Unknown"
171567,"Gravy, chicken, dry","Soups, Sauces, and Gravies",8.0,1594.0,11.27,62.09,9.73,0.0,0.0,3.85,19.0,4152.0,404.0,146.0,1.33,40.0,249.0,1.39,38.0,0.6,0.0,0.48,199.25,0.0071,0.039,0.0061,0,0,0,0,1,"Gravy, chicken, dry Soups, Sauces, and Gravies",Lunch,Unknown,1.40875,1.21625,7.76125,19.184017330605368,False,False,False,"Gravy, chicken, dry Soups, Sauces, and Gravies Unknown"
171589,"Gravy, instant beef, dry","Soups, Sauces, and Gravies",454.0,369.0,9.8,61.1,9.48,4.3,23.9,4.65,11.0,5203.0,450.0,141.0,6.27,41.0,239.0,0.76,2.0,0.9,0.0,0.62,0.813,0.0266,0.1656,0.0257,0,0,0,0,1,"Gravy, instant beef, dry Soups, Sauces, and Gravies",Dinner,Unknown,0.021585903083700442,0.02088105726872247,0.13458149779735684,4.590694202537944,False,False,False,"Gravy, instant beef, dry Soups, Sauces, and Gravies Unknown"
171590,"Gravy, instant turkey, dry","Soups, Sauces, and Gravies",454.0,409.0,11.72,57.56,14.66,3.8,7.6,5.24,24.0,4090.0,306.0,115.0,9.57,30.0,203.0,1.13,18.0,0.9,0.0,0.37,0.901,0.0287,0.1407,0.0358,0,0,0,0,1,"Gravy, instant turkey, dry Soups, Sauces, and Gravies",Lunch,Unknown,0.025814977973568284,0.03229074889867842,0.126784140969163,4.8725279961877535,False,False,False,"Gravy, instant turkey, dry Soups, Sauces, and Gravies Unknown"
171598,"Gravy, meat or poultry, low sodium, prepared","Soups, Sauces, and Gravies",236.0,53.0,3.8,6.16,2.4,0.3,0.01,87.5,3.0,18.0,81.0,6.0,0.7,2.0,30.0,1.0,0.0,0.0,0.0,0.1,0.225,0.0717,0.1162,0.0453,0,1,0,1,0,"Gravy, meat or poultry, low sodium, prepared Soups, Sauces, and Gravies",Snack,Unknown,0.016101694915254237,0.010169491525423728,0.02610169491525424,4.288025889967638,False,False,False,"Gravy, meat or poultry, low sodium, prepared Soups, Sauces, and Gravies Unknown"
171170,"Gravy, mushroom, canned","Soups, Sauces, and Gravies",298.0,209.0,1.26,5.47,2.71,0.4,0.0,89.0,0.0,570.0,106.0,7.0,0.66,2.0,15.0,0.7,0.0,0.0,0.0,0.0,0.701,0.006,0.0262,0.013,0,1,0,1,0,"Gravy, mushroom, canned Soups, Sauces, and Gravies",Lunch,Unknown,0.004228187919463088,0.009093959731543625,0.018355704697986575,22.139830508474578,False,False,False,"Gravy, mushroom, canned Soups, Sauces, and Gravies Unknown"
171171,"Gravy, mushroom, dry, powder","Soups, Sauces, and Gravies",21.0,328.0,10.0,64.66,4.0,4.8,3.26,3.34,3.0,6580.0,262.0,230.0,1.0,34.0,203.0,1.54,0.0,7.0,0.0,0.7,15.619,0.0305,0.1971,0.0122,0,0,0,1,1,"Gravy, mushroom, dry, powder Soups, Sauces, and Gravies",Lunch,Unknown,0.47619047619047616,0.19047619047619047,3.079047619047619,4.1698449021103485,False,False,False,"Gravy, mushroom, dry, powder Soups, Sauces, and Gravies Unknown"
171172,"Gravy, onion, dry, mix","Soups, Sauces, and Gravies",24.0,322.0,9.0,67.64,3.0,6.0,0.0,4.36,2.0,4186.0,262.0,280.0,1.0,34.0,203.0,0.88,0.0,7.0,0.0,0.7,13.417,0.028,0.2101,0.0093,0,0,1,1,1,"Gravy, onion, dry, mix Soups, Sauces, and Gravies",Lunch,Unknown,0.375,0.125,2.8183333333333334,4.043194374686087,False,False,False,"Gravy, onion, dry, mix Soups, Sauces, and Gravies Unknown"
171173,"Gravy, pork, dry, powder","Soups, Sauces, and Gravies",6.7,367.0,8.78,63.57,8.63,2.4,24.73,4.43,10.0,5356.0,235.0,139.0,3.94,34.0,188.0,1.06,34.0,1.4,0.0,0.51,54.776,0.0239,0.1732,0.0235,0,0,0,0,1,"Gravy, pork, dry, powder Soups, Sauces, and Gravies",Lunch,Unknown,1.3104477611940297,1.2880597014925375,9.488059701492537,4.53198320572981,False,False,False,"Gravy, pork, dry, powder Soups, Sauces, and Gravies Unknown"
171568,"Gravy, turkey, canned, ready-to-serve","Soups, Sauces, and Gravies",298.0,51.0,2.6,5.1,2.1,0.4,0.21,88.6,2.0,577.0,109.0,4.0,0.7,2.0,29.0,0.8,0.0,0.0,0.0,0.1,0.171,0.051,0.1,0.0412,0,1,0,1,0,"Gravy, turkey, canned, ready-to-serve Soups, Sauces, and Gravies",Snack,Unknown,0.008724832214765102,0.007046979865771812,0.01711409395973154,5.204081632653062,False,False,False,"Gravy, turkey, canned, ready-to-serve Soups, Sauces, and Gravies Unknown"
171569,"Gravy, turkey, dry","Soups, Sauces, and Gravies",7.0,1536.0,10.42,65.12,7.19,0.0,0.0,4.67,14.0,4392.0,428.0,146.0,3.29,44.0,254.0,1.26,8.0,0.2,0.0,0.58,219.429,0.0068,0.0424,0.0047,0,0,0,0,1,"Gravy, turkey, dry Soups, Sauces, and Gravies",Lunch,Unknown,1.4885714285714287,1.0271428571428571,9.302857142857144,18.566420887223497,False,False,False,"Gravy, turkey, dry Soups, Sauces, and Gravies Unknown"
171570,"Gravy, unspecified type, dry","Soups, Sauces, and Gravies",25.0,1439.0,13.0,58.0,8.0,0.0,0.0,4.0,4.0,5730.0,262.0,150.0,1.0,45.0,203.0,1.4,0.0,7.0,0.0,0.7,57.56,0.009,0.0403,0.0056,0,0,0,0,1,"Gravy, unspecified type, dry Soups, Sauces, and Gravies",Lunch,Unknown,0.52,0.32,2.32,18.21518987341772,False,False,False,"Gravy, unspecified type, dry Soups, Sauces, and Gravies Unknown"
2727585,"Green onion, (scallion), bulb and greens, root removed, raw",Vegetables and Vegetable Products,100.0,0.0,0.66875,0.0,0.0,2.3,2.618,91.67,0.0,9.948,232.0,59.44,1.044,18.94,27.86,0.2484,0.0,0.0,0.0,0.0,0.0,0.6688,0.0,0.0,0,1,0,1,0,"Green onion, (scallion), bulb and greens, root removed, raw Vegetables and Vegetable Products",Snack,Unknown,0.0066875,0.0,0.0,0.0,False,False,False,"Green onion, (scallion), bulb and greens, root removed, raw Vegetables and Vegetable Products Unknown"
173043,"Groundcherries, (cape-gooseberries or poha), raw",Fruits and Fruit Juices,140.0,222.0,1.9,11.2,0.7,0.0,0.0,85.4,0.0,0.0,0.0,9.0,1.0,0.0,40.0,0.0,36.0,11.0,0.0,0.0,1.586,0.0086,0.0505,0.0032,0,1,0,1,0,"Groundcherries, (cape-gooseberries or poha), raw Fruits and Fruit Juices",Lunch,Unknown,0.013571428571428571,0.005,0.08,16.086956521739133,False,False,False,"Groundcherries, (cape-gooseberries or poha), raw Fruits and Fruit Juices Unknown"
168196,"Guanabana nectar, canned",Fruits and Fruit Juices,251.0,245.0,0.11,14.93,0.17,0.1,13.07,84.72,0.0,8.0,25.0,7.0,0.36,3.0,2.0,0.02,0.0,11.1,0.0,0.0,0.976,0.0004,0.0609,0.0007,0,1,0,1,0,"Guanabana nectar, canned Fruits and Fruit Juices",Lunch,Unknown,0.00043824701195219125,0.0006772908366533865,0.05948207171314741,16.107823800131495,False,False,False,"Guanabana nectar, canned Fruits and Fruit Juices Unknown"
167784,"Guava nectar, canned, with added ascorbic acid",Fruits and Fruit Juices,251.0,63.0,0.09,16.25,0.06,1.0,12.95,83.51,0.0,6.0,39.0,8.0,0.38,2.0,2.0,0.03,0.0,21.1,0.0,0.0,0.251,0.0014,0.2579,0.001,0,0,0,1,0,"Guava nectar, canned, with added ascorbic acid Fruits and Fruit Juices",Snack,Unknown,0.00035856573705179284,0.0002390438247011952,0.0647410358565737,3.8414634146341466,False,False,False,"Guava nectar, canned, with added ascorbic acid Fruits and Fruit Juices Unknown"
168210,"Guava nectar, with sucralose, canned",Fruits and Fruit Juices,335.0,48.0,0.3,13.3,0.07,1.2,10.15,86.23,0.0,6.0,33.0,8.0,0.54,2.0,3.0,0.02,2.0,21.3,0.0,0.0,0.143,0.0062,0.2771,0.0015,0,1,0,1,0,"Guava nectar, with sucralose, canned Fruits and Fruit Juices",Snack,Unknown,0.0008955223880597015,0.00020895522388059704,0.039701492537313435,3.511338697878566,False,False,False,"Guava nectar, with sucralose, canned Fruits and Fruit Juices Unknown"
